iShares Russell 2000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"278,950,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MGPI","MGP INGREDIENTS INC","Consumer Staples","Equity","6,287,558.76","0.01","6,287,558.76","329,364.00","19.09","United States","NASDAQ","USD","1.00","USD","-"
"JMSB","JOHN MARSHALL BANCORP INC","Financials","Equity","6,279,287.96","0.01","6,279,287.96","292,468.00","21.47","United States","NASDAQ","USD","1.00","USD","-"
"GBFH","GBANK FINL HLDGS INC","Financials","Equity","6,261,488.02","0.01","6,261,488.02","212,831.00","29.42","United States","NASDAQ","USD","1.00","USD","-"
"FATE","FATE THERAPEUTICS INC","Health Care","Equity","6,228,716.94","0.01","6,228,716.94","2,563,258.00","2.43","United States","NASDAQ","USD","1.00","USD","-"
"TG","TREDEGAR CORP","Materials","Equity","6,216,798.00","0.01","6,216,798.00","609,490.00","10.20","United States","NYSE","USD","1.00","USD","-"
"CIA","CITIZENS INC CLASS A","Financials","Equity","6,181,031.30","0.01","6,181,031.30","1,092,055.00","5.66","United States","NYSE","USD","1.00","USD","-"
"SMC","SUMMIT MIDSTREAM CORP","Energy","Equity","6,162,578.00","0.01","6,162,578.00","202,450.00","30.44","United States","NYSE","USD","1.00","USD","-"
"CHMG","CHEMUNG FINANCIAL CORP","Financials","Equity","6,141,263.70","0.01","6,141,263.70","89,133.00","68.90","United States","NASDAQ","USD","1.00","USD","-"
"LILA","LIBERTY LATIN AMERICA LTD CLASS A","Communication","Equity","6,082,912.22","0.01","6,082,912.22","778,862.00","7.81","United States","NASDAQ","USD","1.00","USD","-"
"RCKY","ROCKY BRANDS INC","Consumer Discretionary","Equity","6,054,950.21","0.01","6,054,950.21","166,849.00","36.29","United States","NASDAQ","USD","1.00","USD","-"
"ATNI","ATN INTERNATIONAL INC","Communication","Equity","6,029,920.56","0.01","6,029,920.56","234,536.00","25.71","United States","NASDAQ","USD","1.00","USD","-"
"LMRI","LUMEXA IMAGING HOLDINGS INC","Health Care","Equity","6,033,059.84","0.01","6,033,059.84","589,166.00","10.24","United States","NASDAQ","USD","1.00","USD","-"
"ASLE","AERSALE CORP","Industrials","Equity","6,033,579.55","0.01","6,033,579.55","823,135.00","7.33","United States","NASDAQ","USD","1.00","USD","-"
"CMRC","BIGCOMMERCE HOLDINGS INC SERIES","Information Technology","Equity","6,021,081.40","0.01","6,021,081.40","1,691,315.00","3.56","United States","NASDAQ","USD","1.00","USD","-"
"BMBL","BUMBLE INC CLASS A","Communication","Equity","5,996,560.60","0.01","5,996,560.60","1,733,110.00","3.46","United States","NASDAQ","USD","1.00","USD","-"
"RBBN","RIBBON COMMUNICATIONS INC","Information Technology","Equity","5,961,954.60","0.01","5,961,954.60","2,216,340.00","2.69","United States","NASDAQ","USD","1.00","USD","-"
"EVGO","EVGO INC CLASS A","Consumer Discretionary","Equity","5,936,247.90","0.01","5,936,247.90","3,124,341.00","1.90","United States","NASDAQ","USD","1.00","USD","-"
"TBRG","TRUBRIDGE INC","Health Care","Equity","5,933,473.24","0.01","5,933,473.24","230,158.00","25.78","United States","NASDAQ","USD","1.00","USD","-"
"KRT","KARAT PACKAGING INC","Industrials","Equity","5,913,346.14","0.01","5,913,346.14","194,454.00","30.41","United States","NASDAQ","USD","1.00","USD","-"
"RPAY","REPAY HOLDINGS CORP CLASS A","Financials","Equity","5,915,508.12","0.01","5,915,508.12","1,694,988.00","3.49","United States","NASDAQ","USD","1.00","USD","-"
"FVCB","FVCBANKCORP INC","Financials","Equity","5,908,813.59","0.01","5,908,813.59","373,739.00","15.81","United States","NASDAQ","USD","1.00","USD","-"
"WBTN","WEBTOON ENTERTAINMENT INC","Communication","Equity","5,909,638.81","0.01","5,909,638.81","447,361.00","13.21","United States","NASDAQ","USD","1.00","USD","-"
"MYFW","FIRST WESTERN FINANCIAL INC","Financials","Equity","5,845,660.80","0.01","5,845,660.80","199,920.00","29.24","United States","NASDAQ","USD","1.00","USD","-"
"NEXN","NEXXEN INTERNATIONAL LTD","Communication","Equity","5,847,489.91","0.01","5,847,489.91","756,467.00","7.73","Israel","NASDAQ","USD","1.00","USD","-"
"ATOM","ATOMERA INC","Information Technology","Equity","5,834,519.10","0.01","5,834,519.10","720,311.00","8.10","United States","NASDAQ","USD","1.00","USD","-"
"JACK","JACK IN THE BOX INC","Consumer Discretionary","Equity","5,825,594.18","0.01","5,825,594.18","420,014.00","13.87","United States","NASDAQ","USD","1.00","USD","-"
"NCMI","NATIONAL CINEMEDIA INC","Communication","Equity","5,826,625.49","0.01","5,826,625.49","1,570,519.00","3.71","United States","NASDAQ","USD","1.00","USD","-"
"STRZ","STARZ ENTERTAINMENT CORP","Communication","Equity","5,775,554.10","0.01","5,775,554.10","287,341.00","20.10","United States","NASDAQ","USD","1.00","USD","-"
"MITT","TPG MORTGAGE INVESTMENT TRUST INC","Financials","Equity","5,764,123.14","0.01","5,764,123.14","733,349.00","7.86","United States","NYSE","USD","1.00","USD","Jul 23, 2021"
"PAYS","PAYSIGN INC","Financials","Equity","5,764,547.58","0.01","5,764,547.58","859,098.00","6.71","United States","NASDAQ","USD","1.00","USD","-"
"PANL","PANGAEA LOGISTICS SOLUTIONS LTD","Industrials","Equity","5,749,680.34","0.01","5,749,680.34","730,582.00","7.87","United States","NASDAQ","USD","1.00","USD","-"
"INSG","INSEEGO CORP","Information Technology","Equity","5,743,230.80","0.01","5,743,230.80","305,491.00","18.80","United States","NASDAQ","USD","1.00","USD","-"
"BOC","BOSTON OMAHA CORP CLASS A","Communication","Equity","5,705,441.60","0.01","5,705,441.60","508,960.00","11.21","United States","NYSE","USD","1.00","USD","-"
"PINE","ALPINE INCOME PROPERTY TRUST INC","Real Estate","Equity","5,694,441.24","0.01","5,694,441.24","289,941.00","19.64","United States","NYSE","USD","1.00","USD","-"
"FRPH","FRP HOLDINGS INC","Real Estate","Equity","5,694,512.26","0.01","5,694,512.26","267,851.00","21.26","United States","NASDAQ","USD","1.00","USD","-"
"OSG","OCTAVE SPECIALTY GROUP INC","Financials","Equity","5,684,961.15","0.01","5,684,961.15","939,663.00","6.05","United States","NYSE","USD","1.00","USD","-"
"ARDT","ARDENT HEALTH INC","Health Care","Equity","5,682,619.80","0.01","5,682,619.80","574,002.00","9.90","United States","NYSE","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","5,671,302.50","0.01","5,671,302.50","637,225.00","8.90","United States","NASDAQ","USD","1.00","USD","-"
"INR","INFINITY NATURAL RESOURCES INC CLA","Energy","Equity","5,644,260.72","0.01","5,644,260.72","368,184.00","15.33","United States","NYSE","USD","1.00","USD","-"
"OPRT","OPORTUN FINANCIAL CORP","Financials","Equity","5,646,034.25","0.01","5,646,034.25","981,919.00","5.75","United States","NASDAQ","USD","1.00","USD","-"
"MPTI","M TRON INDUSTRIES INC","Information Technology","Equity","5,647,542.20","0.01","5,647,542.20","73,670.00","76.66","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"DBI","DESIGNER BRANDS INC CLASS A","Consumer Discretionary","Equity","5,631,498.90","0.01","5,631,498.90","806,805.00","6.98","United States","NYSE","USD","1.00","USD","-"
"FRAF","FRANKLIN FINANCIAL SERVICES CORP","Financials","Equity","5,600,467.17","0.01","5,600,467.17","97,281.00","57.57","United States","NASDAQ","USD","1.00","USD","-"
"WOOF","PETCO HEALTH AND WELLNESS COMPANY","Consumer Discretionary","Equity","5,603,460.50","0.01","5,603,460.50","2,037,622.00","2.75","United States","NASDAQ","USD","1.00","USD","-"
"CMTG","CLAROS MORTGAGE TRUST INC","Financials","Equity","5,565,198.24","0.01","5,565,198.24","2,208,412.00","2.52","United States","NYSE","USD","1.00","USD","-"
"REPL","REPLIMUNE GROUP INC","Health Care","Equity","5,560,161.46","0.01","5,560,161.46","1,664,719.00","3.34","United States","NASDAQ","USD","1.00","USD","-"
"NKSH","NATIONAL BANKSHARES INC","Financials","Equity","5,545,934.28","0.01","5,545,934.28","147,068.00","37.71","United States","NASDAQ","USD","1.00","USD","-"
"TLS","TELOS CORPORATION CORP","Information Technology","Equity","5,539,174.94","0.01","5,539,174.94","1,253,207.00","4.42","United States","NASDAQ","USD","1.00","USD","-"
"CDXS","CODEXIS INC","Health Care","Equity","5,504,546.10","0.01","5,504,546.10","2,133,545.00","2.58","United States","NASDAQ","USD","1.00","USD","-"
"CMPX","COMPASS THERAPEUTICS","Health Care","Equity","5,501,632.56","0.01","5,501,632.56","3,039,576.00","1.81","United States","NASDAQ","USD","1.00","USD","-"
"FDBC","FIDELITY D AND D BANCORP INC","Financials","Equity","5,489,449.70","0.01","5,489,449.70","119,077.00","46.10","United States","NASDAQ","USD","1.00","USD","-"
"FTK","FLOTEK INDUSTRIES INC","Materials","Equity","5,464,114.20","0.01","5,464,114.20","337,291.00","16.20","United States","NYSE","USD","1.00","USD","-"
"WYFI","WHITEFIBER INC","Information Technology","Equity","5,466,271.20","0.01","5,466,271.20","269,540.00","20.28","United States","NASDAQ","USD","1.00","USD","-"
"AII","AMERICAN INTEGRITY INSURANCE GROUP","Financials","Equity","5,454,805.72","0.01","5,454,805.72","277,316.00","19.67","United States","NYSE","USD","1.00","USD","-"
"EVMN","EVOMMUNE INC","Health Care","Equity","5,445,180.00","0.01","5,445,180.00","242,008.00","22.50","United States","NYSE","USD","1.00","USD","-"
"MASS","908 DEVICES INC","Information Technology","Equity","5,429,986.24","0.01","5,429,986.24","672,028.00","8.08","United States","NASDAQ","USD","1.00","USD","-"
"OVLY","OAK VALLEY BANCORP","Financials","Equity","5,407,848.40","0.01","5,407,848.40","162,887.00","33.20","United States","NASDAQ","USD","1.00","USD","-"
"WNEB","WESTERN NEW ENGLAND BANCORP INC","Financials","Equity","5,405,276.25","0.01","5,405,276.25","383,625.00","14.09","United States","NASDAQ","USD","1.00","USD","-"
"PCYO","PURE CYCLE CORP","Utilities","Equity","5,396,708.96","0.01","5,396,708.96","462,047.00","11.68","United States","NASDAQ","USD","1.00","USD","-"
"CTRN","CITI TRENDS INC","Consumer Discretionary","Equity","5,386,200.79","0.01","5,386,200.79","114,187.00","47.17","United States","NASDAQ","USD","1.00","USD","-"
"RZLT","REZOLUTE INC","Health Care","Equity","5,329,400.25","0.01","5,329,400.25","1,724,725.00","3.09","United States","NASDAQ","USD","1.00","USD","-"
"NAGE","NIAGEN BIOSCIENCE INC","Consumer Staples","Equity","5,336,208.02","0.01","5,336,208.02","1,273,558.00","4.19","United States","NASDAQ","USD","1.00","USD","-"
"NRC","NRC HEALTH CORP","Health Care","Equity","5,322,616.48","0.01","5,322,616.48","284,176.00","18.73","United States","NASDAQ","USD","1.00","USD","-"
"OSUR","ORASURE TECHNOLOGIES INC","Health Care","Equity","5,313,635.11","0.01","5,313,635.11","1,697,647.00","3.13","United States","NASDAQ","USD","1.00","USD","-"
"QUAD","QUAD GRAPHICS INC CLASS A","Industrials","Equity","5,308,004.66","0.01","5,308,004.66","692,951.00","7.66","United States","NYSE","USD","1.00","USD","-"
"ALCO","ALICO INC","Consumer Staples","Equity","5,310,477.90","0.01","5,310,477.90","128,583.00","41.30","United States","NASDAQ","USD","1.00","USD","-"
"CTEV","CLARITEV CORP CLASS A","Health Care","Equity","5,302,522.62","0.01","5,302,522.62","219,022.00","24.21","United States","NYSE","USD","1.00","USD","-"
"CD","CHAINCE DIGITAL HOLDINGS INC","Information Technology","Equity","5,287,408.14","0.01","5,287,408.14","878,307.00","6.02","China","NASDAQ","USD","1.00","USD","-"
"FC","FRANKLIN COVEY","Industrials","Equity","5,281,773.75","0.01","5,281,773.75","234,225.00","22.55","United States","NYSE","USD","1.00","USD","-"
"RXST","RXSIGHT INC","Health Care","Equity","5,248,454.80","0.01","5,248,454.80","904,906.00","5.80","United States","NASDAQ","USD","1.00","USD","-"
"MG","MISTRAS GROUP INC","Industrials","Equity","5,249,092.74","0.01","5,249,092.74","280,101.00","18.74","United States","NYSE","USD","1.00","USD","-"
"BNTC","BENITEC BIOPHARMA INC","Health Care","Equity","5,242,003.44","0.01","5,242,003.44","431,796.00","12.14","United States","NASDAQ","USD","1.00","USD","-"
"DMAC","DIAMEDICA THERAPEUTICS INC","Health Care","Equity","5,214,335.60","0.01","5,214,335.60","798,520.00","6.53","United States","NASDAQ","USD","1.00","USD","-"
"VTEX","VTEX CLASS A","Information Technology","Equity","5,217,314.45","0.01","5,217,314.45","1,314,185.00","3.97","Brazil","NYSE","USD","1.00","USD","-"
"USAU","US GOLD CORP","Materials","Equity","5,217,389.10","0.01","5,217,389.10","314,490.00","16.59","United States","NASDAQ","USD","1.00","USD","-"
"USNA","USANA HEALTH SCIENCES INC","Consumer Staples","Equity","5,205,686.22","0.01","5,205,686.22","267,507.00","19.46","United States","NYSE","USD","1.00","USD","-"
"CRCT","CRICUT INC CLASS A","Consumer Discretionary","Equity","5,210,827.84","0.01","5,210,827.84","1,195,144.00","4.36","United States","NASDAQ","USD","1.00","USD","-"
"FUNC","FIRST UNITED CORP","Financials","Equity","5,197,214.32","0.01","5,197,214.32","136,124.00","38.18","United States","NASDAQ","USD","1.00","USD","-"
"BRBS","BLUE RIDGE BANKSHARES INC","Financials","Equity","5,201,581.00","0.01","5,201,581.00","1,486,166.00","3.50","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CATX","PERSPECTIVE THERAPEUTICS INC","Health Care","Equity","5,201,838.00","0.01","5,201,838.00","1,444,955.00","3.60","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SGHT","SIGHT SCIENCES INC","Health Care","Equity","5,189,394.78","0.01","5,189,394.78","980,982.00","5.29","United States","NASDAQ","USD","1.00","USD","-"
"KFS","KINGSWAY FINANCIAL SERVICES INC","Financials","Equity","5,178,907.00","0.01","5,178,907.00","484,010.00","10.70","United States","NYSE","USD","1.00","USD","-"
"CFFI","C AND F FINANCIAL CORP","Financials","Equity","5,167,606.08","0.01","5,167,606.08","66,696.00","77.48","United States","NASDAQ","USD","1.00","USD","-"
"UIS","UNISYS CORP","Information Technology","Equity","5,148,451.85","0.01","5,148,451.85","1,688,017.00","3.05","United States","NYSE","USD","1.00","USD","-"
"EMBC","EMBECTA CORP","Health Care","Equity","5,127,508.80","0.01","5,127,508.80","1,424,308.00","3.60","United States","NASDAQ","USD","1.00","USD","-"
"ASUR","ASURE SOFTWARE INC","Industrials","Equity","5,132,170.80","0.01","5,132,170.80","559,060.00","9.18","United States","NASDAQ","USD","1.00","USD","-"
"ALEC","ALECTOR INC","Health Care","Equity","5,093,080.32","0.01","5,093,080.32","2,087,328.00","2.44","United States","NASDAQ","USD","1.00","USD","-"
"FBLA","FB BANCORP INC","Financials","Equity","5,066,584.90","0.01","5,066,584.90","357,305.00","14.18","United States","NASDAQ","USD","1.00","USD","-"
"VABK","VIRGINIA NATIONAL BANKSHARES CORP","Financials","Equity","5,052,066.75","0.01","5,052,066.75","114,171.00","44.25","United States","NASDAQ","USD","1.00","USD","-"
"REFI","CHICAGO ATLANTIC REAL ESTATE FINAN","Financials","Equity","5,040,988.40","0.01","5,040,988.40","433,820.00","11.62","United States","NASDAQ","USD","1.00","USD","-"
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","5,032,647.12","0.01","5,032,647.12","216,179.00","23.28","United States","NASDAQ","USD","1.00","USD","-"
"NLOP","NET LEASE OFFICE PROPERTIES","Real Estate","Equity","5,035,328.13","0.01","5,035,328.13","384,083.00","13.11","United States","NYSE","USD","1.00","USD","-"
"LCNB","LCNB CORP","Financials","Equity","5,035,566.80","0.01","5,035,566.80","309,310.00","16.28","United States","NASDAQ","USD","1.00","USD","-"
"BSVN","BANK7 CORP","Financials","Equity","4,991,533.35","0.01","4,991,533.35","113,573.00","43.95","United States","NASDAQ","USD","1.00","USD","-"
"LOVE","LOVESAC COMPANY","Consumer Discretionary","Equity","4,975,579.18","0.01","4,975,579.18","318,539.00","15.62","United States","NASDAQ","USD","1.00","USD","-"
"TBCH","TURTLE BEACH CORP","Information Technology","Equity","4,979,815.20","0.01","4,979,815.20","401,598.00","12.40","United States","NASDAQ","USD","1.00","USD","-"
"WEST","WESTROCK COFFEE","Consumer Staples","Equity","4,965,316.10","0.01","4,965,316.10","841,579.00","5.90","United States","NASDAQ","USD","1.00","USD","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Real Estate","Equity","4,966,050.60","0.01","4,966,050.60","449,010.00","11.06","United States","NYSE","USD","1.00","USD","-"
"RICK","RCI HOSPITALITY HOLDINGS INC","Consumer Discretionary","Equity","4,956,256.80","0.01","4,956,256.80","187,737.00","26.40","United States","NASDAQ","USD","1.00","USD","-"
"ESOA","ENERGY SERVICES OF AMERICA CORP","Energy","Equity","4,958,570.01","0.01","4,958,570.01","287,787.00","17.23","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","4,939,068.18","0.01","4,939,068.18","270,042.00","18.29","United States","NYSE","USD","1.00","USD","-"
"PLTK","PLAYTIKA HOLDING CORP","Communication","Equity","4,896,896.40","0.01","4,896,896.40","1,360,249.00","3.60","United States","NASDAQ","USD","1.00","USD","-"
"LMNR","LIMONEIRA","Consumer Staples","Equity","4,900,403.22","0.01","4,900,403.22","377,826.00","12.97","United States","NASDAQ","USD","1.00","USD","-"
"INSE","INSPIRED ENTERTAINMENT INC","Consumer Discretionary","Equity","4,891,509.00","0.01","4,891,509.00","603,890.00","8.10","United States","NASDAQ","USD","1.00","USD","-"
"CLW","CLEARWATER PAPER CORP","Materials","Equity","4,876,360.46","0.01","4,876,360.46","356,981.00","13.66","United States","NYSE","USD","1.00","USD","-"
"HDSN","HUDSON TECHNOLOGIES INC","Industrials","Equity","4,876,832.10","0.01","4,876,832.10","920,157.00","5.30","United States","NASDAQ","USD","1.00","USD","-"
"FLXS","FLEXSTEEL INDUSTRIES INC","Consumer Discretionary","Equity","4,839,131.64","0.01","4,839,131.64","87,729.00","55.16","United States","NASDAQ","USD","1.00","USD","-"
"CMT","CORE MOLDING TECHNOLOGIES INC","Materials","Equity","4,828,062.72","0.01","4,828,062.72","193,432.00","24.96","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"RMNI","RIMINI STREET INC","Information Technology","Equity","4,780,398.06","0.01","4,780,398.06","1,213,299.00","3.94","United States","NASDAQ","USD","1.00","USD","-"
"POWW","OUTDOOR HOLDING","Consumer Discretionary","Equity","4,747,451.46","0.01","4,747,451.46","2,385,654.00","1.99","United States","NASDAQ","USD","1.00","USD","-"
"BH","BIGLARI HOLDINGS INCINARY CLASS B","Consumer Discretionary","Equity","4,740,850.80","0.01","4,740,850.80","15,765.00","300.72","United States","NYSE","USD","1.00","USD","-"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","4,733,954.50","0.01","4,733,954.50","930,050.00","5.09","United States","NYSE","USD","1.00","USD","-"
"INBK","FIRST INTERNET BANCORP","Financials","Equity","4,735,618.80","0.01","4,735,618.80","185,565.00","25.52","United States","NASDAQ","USD","1.00","USD","-"
"SEVN","SEVEN HILLS REALTY TRUST","Financials","Equity","4,719,367.90","0.01","4,719,367.90","560,495.00","8.42","United States","NASDAQ","USD","1.00","USD","-"
"BPRN","PRINCETON BANCORP INC","Financials","Equity","4,721,040.00","0.01","4,721,040.00","132,800.00","35.55","United States","NASDAQ","USD","1.00","USD","-"
"SPOK","SPOK HOLDINGS INC","Communication","Equity","4,708,504.95","0.01","4,708,504.95","434,765.00","10.83","United States","NASDAQ","USD","1.00","USD","-"
"RSVR","RESERVOIR MEDIA INC","Communication","Equity","4,705,511.58","0.01","4,705,511.58","462,231.00","10.18","United States","NASDAQ","USD","1.00","USD","-"
"ZIP","ZIPRECRUITER INC CLASS A","Communication","Equity","4,693,300.80","0.01","4,693,300.80","1,513,968.00","3.10","United States","NYSE","USD","1.00","USD","-"
"VUZI","VUZIX CORP","Information Technology","Equity","4,688,406.58","0.01","4,688,406.58","1,639,303.00","2.86","United States","NASDAQ","USD","1.00","USD","-"
"IMMR","IMMERSION CORP","Information Technology","Equity","4,690,069.89","0.01","4,690,069.89","722,661.00","6.49","United States","NASDAQ","USD","1.00","USD","-"
"IKT","INHIBIKASE THERAPEUTICS INC","Health Care","Equity","4,660,886.46","0.01","4,660,886.46","2,342,154.00","1.99","United States","NASDAQ","USD","1.00","USD","-"
"SKYH","SKY HARBOUR GROUP CORP CLASS A","Industrials","Equity","4,655,981.28","0.01","4,655,981.28","467,468.00","9.96","United States","NYSE","USD","1.00","USD","-"
"PEBK","PEOPLES BANCORP OF NORTH CAROLINA","Financials","Equity","4,645,145.18","0.01","4,645,145.18","112,801.00","41.18","United States","NASDAQ","USD","1.00","USD","-"
"AVNW","AVIAT NETWORKS INC","Information Technology","Equity","4,640,135.04","0.01","4,640,135.04","284,322.00","16.32","United States","NASDAQ","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS INC","Health Care","Equity","4,633,394.80","0.01","4,633,394.80","676,408.00","6.85","United States","NASDAQ","USD","1.00","USD","-"
"HLLY","HOLLEY INC","Consumer Discretionary","Equity","4,619,086.78","0.01","4,619,086.78","1,825,726.00","2.53","United States","NYSE","USD","1.00","USD","-"
"HRTX","HERON THERAPEUTICS INC","Health Care","Equity","4,611,081.36","0.01","4,611,081.36","3,718,614.00","1.24","United States","NASDAQ","USD","1.00","USD","-"
"SNDA","SONIDA SENIOR LIVING INC","Health Care","Equity","4,603,801.45","0.01","4,603,801.45","125,959.00","36.55","United States","NYSE","USD","1.00","USD","-"
"TTGT","TECHTARGET INC","Communication","Equity","4,604,634.30","0.01","4,604,634.30","711,690.00","6.47","United States","NASDAQ","USD","1.00","USD","-"
"ACDC","PROFRAC HOLDING CLASS A CORP","Energy","Equity","4,581,969.84","0.01","4,581,969.84","696,348.00","6.58","United States","NASDAQ","USD","1.00","USD","-"
"USCB","USCB FINANCIAL HOLDINGS INC CLASS","Financials","Equity","4,587,613.20","0.01","4,587,613.20","249,870.00","18.36","United States","NASDAQ","USD","1.00","USD","-"
"FBYD","FALCON S BEYOND GLOBAL INC CLASS A","Industrials","Equity","4,570,862.40","0.01","4,570,862.40","366,255.00","12.48","United States","NASDAQ","USD","1.00","USD","-"
"WEYS","WEYCO GROUP INC","Consumer Discretionary","Equity","4,557,299.46","0.01","4,557,299.46","133,021.00","34.26","United States","NASDAQ","USD","1.00","USD","-"
"SIGA","SIGA TECHNOLOGIES INC","Health Care","Equity","4,557,946.25","0.01","4,557,946.25","963,625.00","4.73","United States","NASDAQ","USD","1.00","USD","-"
"KINS","KINGSTONE COMPANIES INC","Financials","Equity","4,549,842.60","0.01","4,549,842.60","281,724.00","16.15","United States","NASDAQ","USD","1.00","USD","-"
"NC","NACCO INDUSTRIES INC CLASS A","Energy","Equity","4,539,718.98","0.01","4,539,718.98","87,118.00","52.11","United States","NYSE","USD","1.00","USD","-"
"PESI","PERMA FIX ENVIRONMENTAL SERVICES I","Industrials","Equity","4,529,468.51","0.01","4,529,468.51","405,503.00","11.17","United States","NASDAQ","USD","1.00","USD","-"
"ANGI","ANGI INC CLASS A","Communication","Equity","4,530,409.68","0.01","4,530,409.68","864,582.00","5.24","United States","NASDAQ","USD","1.00","USD","-"
"STRS","STRATUS PROPERTIES INC","Real Estate","Equity","4,531,179.40","0.01","4,531,179.40","152,053.00","29.80","United States","NASDAQ","USD","1.00","USD","-"
"ESCA","ESCALADE INC","Consumer Discretionary","Equity","4,533,586.20","0.01","4,533,586.20","228,969.00","19.80","United States","NASDAQ","USD","1.00","USD","-"
"PDYN","PALLADYNE AI CORP","Industrials","Equity","4,520,096.25","0.01","4,520,096.25","734,975.00","6.15","United States","NASDAQ","USD","1.00","USD","-"
"CRDA","CRAWFORD CLASS A","Financials","Equity","4,518,283.05","0.01","4,518,283.05","462,465.00","9.77","United States","NYSE","USD","1.00","USD","-"
"LRMR","LARIMAR THERAPEUTICS INC","Health Care","Equity","4,518,880.00","0.01","4,518,880.00","1,129,720.00","4.00","United States","NASDAQ","USD","1.00","USD","-"
"LENZ","LENZ THERAPEUTICS INC","Health Care","Equity","4,491,096.84","0.01","4,491,096.84","462,047.00","9.72","United States","NASDAQ","USD","1.00","USD","-"
"BRCB","BLACK ROCK COFFEE BAR INC CLASS A","Consumer Discretionary","Equity","4,495,333.98","0.01","4,495,333.98","392,263.00","11.46","United States","NASDAQ","USD","1.00","USD","-"
"VIA","VIA TRANSPORTATION INC CLASS A","Information Technology","Equity","4,474,868.30","0.01","4,474,868.30","243,995.00","18.34","United States","NYSE","USD","1.00","USD","-"
"FNKO","FUNKO INC CLASS A","Consumer Discretionary","Equity","4,471,364.08","0.01","4,471,364.08","1,002,548.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"VYGR","VOYAGER THERAPEUTICS INC","Health Care","Equity","4,463,486.28","0.01","4,463,486.28","1,127,143.00","3.96","United States","NASDAQ","USD","1.00","USD","-"
"ANIK","ANIKA THERAPEUTICS INC","Health Care","Equity","4,447,057.06","0.01","4,447,057.06","293,729.00","15.14","United States","NASDAQ","USD","1.00","USD","-"
"KRMD","KORU MEDICAL SYSTEMS INC","Health Care","Equity","4,392,589.68","0.01","4,392,589.68","989,322.00","4.44","United States","NASDAQ","USD","1.00","USD","-"
"MVIS","MICROVISION INC","Information Technology","Equity","4,357,008.60","0.01","4,357,008.60","7,114,645.00","0.61","United States","NASDAQ","USD","1.00","USD","-"
"FCCO","FIRST COMMUNITY CORP","Financials","Equity","4,344,706.08","0.01","4,344,706.08","142,824.00","30.42","United States","NASDAQ","USD","1.00","USD","-"
"TNXP","TONIX PHARMACEUTICALS HOLDING CORP","Health Care","Equity","4,316,859.00","0.01","4,316,859.00","316,950.00","13.62","United States","NASDAQ","USD","1.00","USD","-"
"BETR","BETTER HOME FINANCE HOLDING CLASS","Financials","Equity","4,298,528.36","0.01","4,298,528.36","140,843.00","30.52","United States","NASDAQ","USD","1.00","USD","-"
"TBI","TRUEBLUE INC","Industrials","Equity","4,288,423.48","0.01","4,288,423.48","713,548.00","6.01","United States","NYSE","USD","1.00","USD","-"
"BBCP","CONCRETE PUMPING HOLDINGS INC","Industrials","Equity","4,280,487.96","0.01","4,280,487.96","532,399.00","8.04","United States","NASDAQ","USD","1.00","USD","-"
"MFIN","MEDALLION FINANCIAL CORP","Financials","Equity","4,257,373.92","0.01","4,257,373.92","445,332.00","9.56","United States","NASDAQ","USD","1.00","USD","-"
"XPOF","XPONENTIAL FITNESS INC CLASS A","Consumer Discretionary","Equity","4,224,539.16","0.01","4,224,539.16","645,954.00","6.54","United States","NYSE","USD","1.00","USD","-"
"CHRS","COHERUS ONCOLOGY INC","Health Care","Equity","4,219,827.04","0.01","4,219,827.04","2,397,629.00","1.76","United States","NASDAQ","USD","1.00","USD","-"
"RELL","RICHARDSON ELECTRONICS LTD","Information Technology","Equity","4,211,457.74","0.01","4,211,457.74","283,409.00","14.86","United States","NASDAQ","USD","1.00","USD","-"
"DSP","VIANT TECHNOLOGY INC CLASS A","Information Technology","Equity","4,197,884.88","0.01","4,197,884.88","356,963.00","11.76","United States","NASDAQ","USD","1.00","USD","-"
"LFMD","LIFEMD INC","Health Care","Equity","4,192,977.52","0.01","4,192,977.52","933,848.00","4.49","United States","NASDAQ","USD","1.00","USD","-"
"GCBC","GREENE COUNTY BANCORP INC","Financials","Equity","4,157,395.03","0.01","4,157,395.03","173,297.00","23.99","United States","NASDAQ","USD","1.00","USD","-"
